Policy ID,Mapped Section,Confidence,Rationale,Source,Status,Description
02cd347f-9091-4cb3-a221-e9f0e1cebabf,4.14 Logging,40,High confidence match with '4.14 Logging'. The policy shares key concepts and lexical terms like: logging.,Weighted,Consistent,All mappings agree on section: 4.14 Logging
02cd347f-9091-4cb3-a221-e9f0e1cebabf,4.14 Logging,56,Matched with '4.14 Logging' using combined semantic and lexical similarity.,HF Lexical,Consistent,All mappings agree on section: 4.14 Logging
02cd347f-9091-4cb3-a221-e9f0e1cebabf,4.14 Logging,67,"Matched with '4.14 Logging' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Consistent,All mappings agree on section: 4.14 Logging
02e249c0-c6ea-445b-8410-41ad3db9822f,4.3 Oversight and Accountability,33,High confidence match with '4.3 Oversight and Accountability'. The policy shares key concepts and lexical terms like: and.,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
02e249c0-c6ea-445b-8410-41ad3db9822f,4.14 Logging,53,Matched with '4.14 Logging' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
02e249c0-c6ea-445b-8410-41ad3db9822f,4.14 Logging,66,"Matched with '4.14 Logging' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
02ea95c9-ad87-4c3d-b66e-2dc5ef4a8fe9,4.8 Security Principals for CSP Administration,25,High confidence match with '4.8 Security Principals for CSP Administration'. The policy shares key concepts and lexical terms like: .,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
02ea95c9-ad87-4c3d-b66e-2dc5ef4a8fe9,4.17 Asset Tags,52,Matched with '4.17 Asset Tags' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
02ea95c9-ad87-4c3d-b66e-2dc5ef4a8fe9,4.17 Asset Tags,65,"Matched with '4.17 Asset Tags' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
02fa23be-abce-4ebb-b1a7-ba420dfe43a4,4.8 Security Principals for CSP Administration,28,High confidence match with '4.8 Security Principals for CSP Administration'. The policy shares key concepts and lexical terms like: security.,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
02fa23be-abce-4ebb-b1a7-ba420dfe43a4,3.0 Purpose,54,Matched with '3.0 Purpose' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
02fa23be-abce-4ebb-b1a7-ba420dfe43a4,3.0 Purpose,66,"Matched with '3.0 Purpose' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
0313adb1-fad6-4cfd-b873-e6ede8b88bd6,4.7 Identity and Access Management,31,"High confidence match with '4.7 Identity and Access Management'. The policy shares key concepts and lexical terms like: access, and.",Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
0313adb1-fad6-4cfd-b873-e6ede8b88bd6,4.14 Logging,56,Matched with '4.14 Logging' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
0313adb1-fad6-4cfd-b873-e6ede8b88bd6,4.14 Logging,67,"Matched with '4.14 Logging' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
0327b3ff-cca3-40dc-89ac-77fd32c4ec3b,,24,No confident mapping found. Lexical and semantic similarity scores are below the threshold.,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
0327b3ff-cca3-40dc-89ac-77fd32c4ec3b,4.16 Auditing,52,Matched with '4.16 Auditing' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
0327b3ff-cca3-40dc-89ac-77fd32c4ec3b,4.16 Auditing,64,"Matched with '4.16 Auditing' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
0367679b-7384-4d67-9673-22e6ba99719e,4.8 Security Principals for CSP Administration,27,High confidence match with '4.8 Security Principals for CSP Administration'. The policy shares key concepts and lexical terms like: .,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
0367679b-7384-4d67-9673-22e6ba99719e,4.17 Asset Tags,53,Matched with '4.17 Asset Tags' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
0367679b-7384-4d67-9673-22e6ba99719e,4.17 Asset Tags,66,"Matched with '4.17 Asset Tags' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
03752d85-99fb-4972-87b7-7d10db4cfd59,4.8 Security Principals for CSP Administration,30,High confidence match with '4.8 Security Principals for CSP Administration'. The policy shares key concepts and lexical terms like: for.,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
03752d85-99fb-4972-87b7-7d10db4cfd59,4.17 Asset Tags,55,Matched with '4.17 Asset Tags' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
03752d85-99fb-4972-87b7-7d10db4cfd59,4.17 Asset Tags,67,"Matched with '4.17 Asset Tags' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
0388b2fe-4eed-4bdb-b470-2bc3a1fc05d1,4.8 Security Principals for CSP Administration,29,High confidence match with '4.8 Security Principals for CSP Administration'. The policy shares key concepts and lexical terms like: for.,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
0388b2fe-4eed-4bdb-b470-2bc3a1fc05d1,4.5 Non-Production Environments,53,Matched with '4.5 Non-Production Environments' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
0388b2fe-4eed-4bdb-b470-2bc3a1fc05d1,4.5 Non-Production Environments,65,"Matched with '4.5 Non-Production Environments' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
038e8f79-8c49-44f5-ab10-cddcef5755c6,4.3 Oversight and Accountability,32,High confidence match with '4.3 Oversight and Accountability'. The policy shares key concepts and lexical terms like: and.,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
038e8f79-8c49-44f5-ab10-cddcef5755c6,3.0 Purpose,54,Matched with '3.0 Purpose' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
038e8f79-8c49-44f5-ab10-cddcef5755c6,3.0 Purpose,66,"Matched with '3.0 Purpose' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
039627c3-5375-4865-b7f3-807d1af17965,4.1 Roles and Responsibilities,45,"High confidence match with '4.1 Roles and Responsibilities'. The policy shares key concepts and lexical terms like: and, roles.",Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
039627c3-5375-4865-b7f3-807d1af17965,4.14 Logging,55,Matched with '4.14 Logging' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
039627c3-5375-4865-b7f3-807d1af17965,4.14 Logging,66,"Matched with '4.14 Logging' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
03ced766-24f6-42c5-a1b2-5da797b74faf,4.8 Security Principals for CSP Administration,26,High confidence match with '4.8 Security Principals for CSP Administration'. The policy shares key concepts and lexical terms like: .,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
03ced766-24f6-42c5-a1b2-5da797b74faf,4.17 Asset Tags,58,Matched with '4.17 Asset Tags' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
03ced766-24f6-42c5-a1b2-5da797b74faf,4.17 Asset Tags,69,"Matched with '4.17 Asset Tags' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
03cf1fcf-4c5e-4775-b3d0-c463d5d09ad3,4.13 Technology Approval and Third-Party Components,26,High confidence match with '4.13 Technology Approval and Third-Party Components'. The policy shares key concepts and lexical terms like: .,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
03cf1fcf-4c5e-4775-b3d0-c463d5d09ad3,1.0 Overview,52,Matched with '1.0 Overview' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
03cf1fcf-4c5e-4775-b3d0-c463d5d09ad3,1.0 Overview,64,"Matched with '1.0 Overview' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
0408a03f-095f-4adc-8991-3b9e324a5e47,4.8 Security Principals for CSP Administration,25,High confidence match with '4.8 Security Principals for CSP Administration'. The policy shares key concepts and lexical terms like: .,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
0408a03f-095f-4adc-8991-3b9e324a5e47,6.0 Exceptions,54,Matched with '6.0 Exceptions' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
0408a03f-095f-4adc-8991-3b9e324a5e47,6.0 Exceptions,65,"Matched with '6.0 Exceptions' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
041142be-4484-46dd-83d5-c48395b5caf8,4.8 Security Principals for CSP Administration,35,High confidence match with '4.8 Security Principals for CSP Administration'. The policy shares key concepts and lexical terms like: security.,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
041142be-4484-46dd-83d5-c48395b5caf8,3.0 Purpose,54,Matched with '3.0 Purpose' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
041142be-4484-46dd-83d5-c48395b5caf8,1.0 Overview,66,"Matched with '1.0 Overview' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
0425bd06-9799-4d6b-8887-7f7304820424,4.10 Resource Access,29,High confidence match with '4.10 Resource Access'. The policy shares key concepts and lexical terms like: access.,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
0425bd06-9799-4d6b-8887-7f7304820424,6.0 Exceptions,54,Matched with '6.0 Exceptions' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
0425bd06-9799-4d6b-8887-7f7304820424,3.0 Purpose,66,"Matched with '3.0 Purpose' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
0429670c-5d2d-4d0f-ab33-59eb5e000305,4.13 Technology Approval and Third-Party Components,26,High confidence match with '4.13 Technology Approval and Third-Party Components'. The policy shares key concepts and lexical terms like: .,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
0429670c-5d2d-4d0f-ab33-59eb5e000305,4.10 Resource Access,52,Matched with '4.10 Resource Access' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
0429670c-5d2d-4d0f-ab33-59eb5e000305,4.10 Resource Access,66,"Matched with '4.10 Resource Access' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
